player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,DT,valencia,getafe,1,90,1,0,0.5,0.1,1,0,1,23,78.3,0,0,0.0,0.0,0.0,12,1,0,0,0,1,0,1,1,2,0,2,19,46.0,18.0,0,1,1,50.0,25_26,3,29/08/2025,1,"[{'goles': [9, 6.0]}, {'goles_90': [8, 0.54]}, {'goles_por_tiro': [5, 0.3]}]"
Arnaut Danjuma,DT,valencia,getafe,1,62,1,0,0.1,0.0,1,0,1,18,44.4,0,0,0.0,0.0,0.0,8,1,0,0,0,1,0,1,0,0,0,0,14,136.0,86.0,4,0,0,0.0,25_26,3,29/08/2025,1,[]
Dani Raba,DT,valencia,getafe,0,28,0,0,0.0,0.0,0,0,0,11,54.5,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,2,1,1,11,48.0,9.0,0,0,0,0.0,25_26,3,29/08/2025,1,"[{'penaltis_marcados': [6, 4.0]}]"
Luis Rioja,DT,valencia,getafe,1,86,0,1,0.0,0.4,0,0,0,31,74.2,0,0,0.0,0.0,0.0,14,2,4,0,3,0,0,0,0,3,2,0,20,117.0,33.0,0,0,2,0.0,25_26,3,29/08/2025,1,"[{'penaltis_marcados': [7, 3.0]}, {'centros_area': [10, 19.0]}]"
Largie Ramazani,DT,valencia,getafe,0,4,0,1,0.0,0.5,0,0,0,4,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,18.0,10.0,1,0,0,0.0,25_26,3,29/08/2025,1,"[{'amarillas': [7, 11.0]}, {'rojas': [2, 2.0]}]"
Diego López,MC,valencia,getafe,1,82,0,0,0.1,0.0,1,1,0,18,61.1,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,1,20,161.0,90.0,4,1,0,100.0,25_26,3,29/08/2025,1,[]
Copete,DF,valencia,getafe,0,8,0,0,0.0,0.0,0,0,0,4,25.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,1,0,2,0,0,0,1,1.0,1.0,0,1,0,100.0,25_26,3,29/08/2025,1,[]
Baptiste Santamaria,MC,valencia,getafe,1,90,0,0,0.1,0.0,1,1,0,52,80.8,0,0,0.0,0.0,0.0,6,2,1,0,0,2,2,0,1,0,0,0,37,213.0,105.0,2,4,0,100.0,25_26,3,29/08/2025,1,[]
Javier Guerra,MC,valencia,getafe,1,61,0,1,0.0,0.1,0,0,0,35,82.9,1,0,0.0,0.0,0.0,10,1,1,0,1,0,0,0,3,0,0,0,23,101.0,64.0,0,0,0,0.0,25_26,3,29/08/2025,1,"[{'rojas': [10, 1.0]}]"
José Luis García Vayá,MC,valencia,getafe,0,29,0,0,0.0,0.0,0,0,0,19,73.7,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,4,0,0,0,12,40.0,17.0,0,1,0,100.0,25_26,3,29/08/2025,1,"[{'penaltis_marcados': [1, 7.0]}, {'pases_clave': [8, 55.0]}, {'pases_ultimo_tercio': [8, 216.0]}, {'corners': [4, 108.0]}, {'entradas': [6, 78.0]}, {'intercepciones': [3, 49.0]}, {'minutos': [6, 3302.0]}]"
