player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Artem Dovbyk,DT,girona,alaves,1,90,2,0,1.4,0.0,3,2,1,18,66.7,0,0,0.0,0.0,0.0,16,1,0,0,0,0,0,0,0,1,0,1,11,42.0,9.0,0,2,2,50.0,23_24,17,18/12/2023,1,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Sávio,MC,girona,alaves,1,63,0,0,0.0,0.0,0,0,0,26,73.1,0,0,0.0,0.0,0.0,5,0,1,0,1,0,0,0,1,5,3,1,18,139.0,94.0,5,0,0,0.0,23_24,17,18/12/2023,1,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Valery Fernández,MC,girona,alaves,0,27,0,0,0.0,0.0,1,1,0,10,90.0,0,0,0.0,0.0,0.0,2,2,2,0,1,1,0,1,0,3,0,2,14,57.0,28.0,1,0,0,0.0,23_24,17,18/12/2023,1,"[{'apariciones_suplente': [2, 25.0]}]"
Portu,MC,girona,alaves,1,63,1,0,0.1,0.0,1,0,1,19,89.5,0,0,0.0,0.0,0.0,9,0,1,0,1,0,0,0,0,2,0,2,17,161.0,86.0,4,0,0,0.0,23_24,17,18/12/2023,1,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Pablo Torre,DT,girona,alaves,0,27,0,0,0.1,0.0,1,1,0,31,90.3,0,0,0.0,0.0,0.0,2,1,2,0,1,1,0,1,0,0,0,0,23,109.0,50.0,1,0,1,0.0,23_24,17,18/12/2023,1,"[{'apariciones_suplente': [6, 22.0]}]"
Aleix García,MC,girona,alaves,1,90,0,0,0.0,0.0,0,0,0,117,88.9,0,0,0.0,0.0,0.0,7,0,0,0,0,0,0,0,0,0,0,0,75,445.0,213.0,1,0,0,0.0,23_24,17,18/12/2023,1,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Iván Martín,MC,girona,alaves,1,72,0,0,0.0,0.0,1,1,0,60,95.0,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,0,0,0,48,283.0,134.0,2,0,0,0.0,23_24,17,18/12/2023,1,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Jhon Solis,MC,girona,alaves,0,18,0,0,0.0,0.0,0,0,0,11,90.9,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,2,1,1,10,83.0,56.0,1,0,0,0.0,23_24,17,18/12/2023,1,[]
Miguel Gutiérrez,MC,girona,alaves,1,90,0,0,0.0,0.2,0,0,0,69,88.4,0,0,0.0,0.0,0.0,10,0,0,0,0,0,0,0,2,2,0,2,40,189.0,57.0,2,0,1,0.0,23_24,17,18/12/2023,1,"[{'centros_area': [10, 19.0]}]"
Yan Couto,MC,girona,alaves,1,78,0,1,0.0,0.2,1,0,1,39,76.9,0,0,0.0,0.0,0.0,14,0,1,0,1,0,0,0,0,4,3,1,29,295.0,181.0,5,0,0,0.0,23_24,17,18/12/2023,1,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
