player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Willian José,DT,betis,las palmas,1,74,1,0,0.5,0.0,2,0,2,14,85.7,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,0,0,0,0,10,37.0,4.0,0,0,2,0.0
Borja Iglesias,DT,betis,las palmas,0,16,0,0,0.0,0.1,0,0,0,4,100.0,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,1,0,5,15.0,3.0,0,0,1,0.0
Ayoze Pérez,DT,betis,las palmas,1,59,0,0,0.0,0.3,0,0,0,18,77.8,0,0,0.0,0.0,0.0,6,1,0,0,0,3,0,3,0,2,0,2,14,102.0,53.0,3,0,0,0.0
Rodri,DT,betis,las palmas,0,31,0,0,0.0,0.0,0,0,0,15,73.3,0,0,0.0,0.0,0.0,3,0,1,0,1,2,0,2,0,1,0,1,15,132.0,34.0,0,0,0,0.0
Luiz Henrique,DT,betis,las palmas,1,59,0,0,0.0,0.0,1,1,0,18,50.0,0,0,0.0,0.0,0.0,6,1,1,0,1,1,0,1,0,3,1,0,17,132.0,75.0,3,3,1,75.0
Abde Ezzalzouli,DT,betis,las palmas,0,31,0,0,0.1,0.0,2,2,0,9,66.7,0,0,0.0,0.0,0.0,3,1,0,0,0,1,0,1,0,4,2,1,10,97.0,71.0,3,0,0,0.0
Isco,MC,betis,las palmas,1,75,0,0,0.8,0.1,2,0,2,51,70.6,0,0,0.0,0.0,0.0,9,2,1,0,0,0,0,0,1,2,2,0,34,200.0,89.0,3,1,0,100.0
Nabil Fekir,MC,betis,las palmas,0,15,0,0,0.1,0.0,1,1,0,7,71.4,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,6,64.0,53.0,1,0,0,0.0
William Carvalho,MC,betis,las palmas,1,51,0,0,0.0,0.0,0,0,0,39,87.2,0,0,0.0,0.0,0.0,3,2,2,0,0,2,0,2,1,0,0,0,17,63.0,21.0,0,0,0,0.0
Andrés Guardado,MC,betis,las palmas,0,39,0,0,0.0,0.0,0,0,0,20,90.0,0,0,0.0,0.0,0.0,1,0,3,0,3,0,0,0,0,1,1,0,9,32.0,24.0,0,0,0,0.0
Guido Rodríguez,MC,betis,las palmas,1,90,0,0,0.0,0.5,1,0,1,53,94.3,0,0,0.0,0.0,0.0,12,5,4,0,2,3,0,3,7,3,1,1,36,153.0,65.0,0,1,0,100.0
Juan Miranda,DF,betis,las palmas,1,90,0,0,0.0,0.1,0,0,0,37,73.0,0,0,0.0,0.0,0.0,8,0,0,0,0,0,0,0,4,3,3,0,25,109.0,43.0,2,0,1,0.0
Chadi Riad,DF,betis,las palmas,1,90,0,0,0.1,0.0,3,2,1,31,100.0,0,0,0.0,0.0,0.0,9,3,2,0,1,1,1,0,4,0,0,0,23,88.0,30.0,0,1,0,100.0
Germán Pezzella,DF,betis,las palmas,1,90,0,0,0.0,0.0,0,0,0,46,89.1,0,0,0.0,0.0,0.0,11,3,3,0,1,1,0,1,6,1,0,1,23,115.0,38.0,0,2,1,66.7
Héctor Bellerín,DF,betis,las palmas,1,90,0,0,0.0,0.0,0,0,0,40,80.0,0,0,0.0,0.0,0.0,5,1,5,0,5,1,0,1,3,3,1,2,18,113.0,72.0,2,0,2,0.0
Fran Vieites,PT,betis,las palmas,1,90,0,0,0.0,0.0,0,0,0,40,55.0,0,0,0.0,100.0,1.4,13,0,0,0,0,0,0,0,2,0,0,0,23,107.0,75.0,0,0,0,0.0
Munir El Haddadi,DT,las palmas,betis,1,79,0,0,0.0,0.1,1,1,0,25,80.0,1,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,1,1,0,21,125.0,86.0,1,0,0,0.0
Benito Ramírez,MC,las palmas,betis,0,11,0,0,0.0,0.1,0,0,0,11,63.6,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,10,34.0,21.0,0,0,0,0.0
Alberto Moleiro,MC,las palmas,betis,1,90,0,0,0.0,0.0,2,2,0,48,79.2,0,0,0.0,0.0,0.0,9,1,1,0,1,0,0,0,0,11,9,1,41,291.0,163.0,6,1,0,100.0
Kirian Rodríguez,MC,las palmas,betis,1,90,0,0,0.1,0.0,2,1,1,123,91.9,0,0,0.0,0.0,0.0,6,4,6,0,2,1,0,1,0,0,0,0,92,364.0,252.0,1,0,2,0.0
Javier Muñoz,MC,las palmas,betis,1,87,0,0,0.0,0.0,3,3,0,52,75.0,0,0,0.0,0.0,0.0,2,3,1,0,1,0,0,0,1,1,0,1,31,119.0,82.0,2,0,0,0.0
Marc Cardona,DT,las palmas,betis,0,3,0,0,0.1,0.0,1,1,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0,0,0,0.0
Marvin,MC,las palmas,betis,1,65,0,0,0.3,0.0,3,2,1,19,52.6,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,20,85.0,34.0,1,0,0,0.0
Sandro Ramírez,DT,las palmas,betis,0,25,0,0,0.0,0.0,1,0,1,15,40.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,0,0,0,10,56.0,21.0,2,1,1,50.0
Máximo Perrone,MC,las palmas,betis,1,45,0,0,0.0,0.0,0,0,0,54,92.6,1,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,2,0,2,38,137.0,78.0,1,0,0,0.0
Enzo Loiodice,MC,las palmas,betis,0,45,0,0,0.0,0.0,1,1,0,40,82.5,0,0,0.0,0.0,0.0,3,3,1,0,1,0,0,0,0,4,3,1,31,178.0,146.0,3,0,0,0.0
