player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Christantus Uche,DT,6,getafe,athletic,1,84,0,0,0.0,0.1,0,0,0,20,55.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,2,0,2,15,65.0,40.0,3,2,5,28.6,24_25,36,15/05/2025,1,"[{'rojas': [2, 2.0]}, {'faltas_cometidas': [9, 55.0]}, {'faltas_recibidas': [3, 68.0]}]"
Bertuğ Yıldırım,DT,10,getafe,athletic,0,6,0,0,0.0,0.0,0,0,0,3,66.7,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,1,0.0,24_25,36,15/05/2025,1,[]
Álvaro Rodríguez,DT,18,getafe,athletic,1,66,0,0,0.0,0.1,2,2,0,24,33.3,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,0,1,1,0,12,36.0,17.0,1,11,11,50.0,24_25,36,15/05/2025,1,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [3, 0.48]}]"
Borja Mayoral,DT,9,getafe,athletic,0,24,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,3.0,0,0,2,0.0,24_25,36,15/05/2025,1,"[{'goles_por_tiro': [9, 0.21]}]"
Coba da Costa,MC,29,getafe,athletic,1,78,0,0,0.0,0.0,1,0,1,27,66.7,0,0,0.0,0.0,0.0,4,0,1,0,1,2,0,2,3,4,2,2,18,72.0,26.0,0,2,2,50.0,24_25,36,15/05/2025,1,"[{'apariciones_suplente': [9, 10.0]}]"
Peter González,MC,19,getafe,athletic,0,12,0,0,0.0,0.0,0,0,0,9,22.2,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,2,15.0,1.0,0,0,0,0.0,24_25,36,15/05/2025,1,[]
Mauro Arambarri,MC,8,getafe,athletic,1,90,0,0,0.3,0.0,5,5,0,13,46.2,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,1,1,0,13,79.0,50.0,2,2,1,66.7,24_25,36,15/05/2025,1,"[{'penaltis_marcados': [10, 3.0]}]"
Luis Milla,MC,5,getafe,athletic,1,90,0,0,0.0,0.0,0,0,0,30,70.0,1,0,0.0,0.0,0.0,0,2,4,0,2,0,0,0,1,0,0,0,9,14.0,3.0,0,0,0,0.0,24_25,36,15/05/2025,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Ramón Terrats,MC,11,getafe,athletic,1,84,0,0,0.0,0.0,0,0,0,13,46.2,0,0,0.0,0.0,0.0,2,1,2,0,2,1,0,1,1,2,2,0,10,72.0,27.0,0,1,0,100.0,24_25,36,15/05/2025,1,[]
Ismael Bekhoucha,MC,28,getafe,athletic,0,6,0,0,0.0,0.0,0,0,0,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,1,1,0,0,0.0,0.0,0,0,0,0.0,24_25,36,15/05/2025,1,[]
