player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Artem Dovbyk,DT,girona,osasuna,1,79,0,0,0.3,0.0,3,1,2,16,75.0,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,2,1,1,19,50.0,18.0,0,1,0,100.0,23_24,28,09/03/2024,1,"[{'goles': [1, 24.0]}, {'goles_90': [1, 0.83]}, {'asistencias': [7, 8.0]}, {'penaltis_marcados': [1, 7.0]}, {'tiros_puerta': [4, 36.0]}]"
Cristhian Stuani,DT,girona,osasuna,0,11,0,0,0.4,0.0,1,1,0,0,0.0,0,0,0.0,0.0,0.0,1,2,0,0,0,0,0,0,0,1,0,1,2,16.0,10.0,1,0,0,0.0,23_24,28,09/03/2024,1,"[{'goles_por_tiro': [7, 0.26]}, {'apariciones_suplente': [1, 26.0]}]"
Sávio,MC,girona,osasuna,1,89,1,0,0.4,0.0,1,0,1,32,81.3,0,0,0.0,0.0,0.0,12,2,1,0,1,0,0,0,0,6,3,2,39,380.0,129.0,4,0,0,0.0,23_24,28,09/03/2024,1,"[{'asistencias': [3, 10.0]}, {'regates_exitosos': [1, 104.0]}, {'faltas_recibidas': [9, 66.0]}]"
Pablo Torre,MC,girona,osasuna,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,28,09/03/2024,1,"[{'apariciones_suplente': [6, 22.0]}]"
Portu,MC,girona,osasuna,1,79,1,0,0.4,0.1,1,0,1,17,76.5,1,0,0.0,0.0,0.0,9,1,1,0,0,1,0,1,0,1,0,1,20,126.0,65.0,3,0,1,0.0,23_24,28,09/03/2024,1,"[{'asistencias_90': [5, 0.35]}, {'goles_por_tiro': [1, 0.32]}, {'apariciones_suplente': [2, 25.0]}]"
Jhon Solis,MC,girona,osasuna,0,11,0,0,0.0,0.3,0,0,0,6,100.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,0,0,0,6,54.0,44.0,1,0,0,0.0,23_24,28,09/03/2024,1,[]
Iván Martín,MC,girona,osasuna,1,89,0,0,0.0,0.0,0,0,0,58,94.8,1,0,0.0,0.0,0.0,7,0,0,0,0,1,0,1,1,3,2,1,50,248.0,85.0,1,0,1,0.0,23_24,28,09/03/2024,1,"[{'goles_por_tiro': [7, 0.26]}, {'pases_completados_pct': [9, 91.3]}]"
Jastin García,MC,girona,osasuna,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,28,09/03/2024,1,[]
Aleix García,MC,girona,osasuna,1,90,0,1,0.0,0.5,0,0,0,69,84.1,0,0,0.0,0.0,0.0,15,2,2,0,0,1,0,1,5,1,0,0,43,258.0,170.0,3,1,2,33.3,23_24,28,09/03/2024,1,"[{'pases_clave': [7, 57.0]}, {'pases_ultimo_tercio': [2, 306.0]}, {'corners': [3, 122.0]}, {'rojas': [10, 1.0]}]"
Miguel Gutiérrez,MC,girona,osasuna,1,90,0,0,0.0,0.5,0,0,0,59,79.7,0,0,0.0,0.0,0.0,10,2,1,0,1,0,0,0,2,1,0,1,46,251.0,110.0,3,1,2,33.3,23_24,28,09/03/2024,1,"[{'centros_area': [10, 19.0]}]"
Viktor Tsyhankov,MC,girona,osasuna,1,63,0,1,0.0,0.4,1,1,0,30,93.3,0,0,0.0,0.0,0.0,12,4,1,0,0,1,1,0,2,1,1,0,24,132.0,36.0,2,0,0,0.0,23_24,28,09/03/2024,1,"[{'corners': [10, 80.0]}]"
Yan Couto,MC,girona,osasuna,0,27,0,0,0.3,0.0,2,0,2,11,81.8,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,1,1,0,10,102.0,71.0,4,0,0,0.0,23_24,28,09/03/2024,1,"[{'asistencias': [7, 8.0]}, {'asistencias_90': [9, 0.32]}]"
Daley Blind,DF,girona,osasuna,1,90,0,0,0.1,0.0,1,1,0,92,89.1,0,0,0.0,0.0,0.0,11,0,0,0,0,0,0,0,6,2,2,0,79,330.0,196.0,2,1,1,50.0,23_24,28,09/03/2024,1,"[{'pases_ultimo_tercio': [5, 256.0]}]"
David López,DF,girona,osasuna,1,90,0,0,0.0,0.0,0,0,0,77,97.4,0,0,0.0,0.0,0.0,9,1,1,0,0,1,0,1,3,0,0,0,61,242.0,140.0,0,0,2,0.0,23_24,28,09/03/2024,1,"[{'pases_completados_pct': [3, 92.8]}]"
Eric García,DF,girona,osasuna,1,90,0,0,0.1,0.0,1,1,0,90,92.2,1,0,0.0,0.0,0.0,7,1,2,0,1,0,0,0,1,0,0,0,69,244.0,168.0,2,0,0,0.0,23_24,28,09/03/2024,1,"[{'goles_por_tiro': [2, 0.29]}, {'pases_ultimo_tercio': [7, 227.0]}]"
Paulo Gazzaniga,PT,girona,osasuna,1,90,0,0,0.0,0.0,0,0,0,34,76.5,0,0,0.0,100.0,0.2,9,0,0,0,0,0,0,0,1,0,0,0,26,91.0,62.0,0,0,0,0.0,23_24,28,09/03/2024,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 12.0]}, {'paradas': [2, 121.0]}, {'save_pct': [5, 75.6]}]"
Ante Budimir,DT,osasuna,girona,1,87,0,0,0.0,0.0,1,1,0,8,50.0,0,0,0.0,0.0,0.0,2,1,0,0,0,1,0,1,0,1,0,1,10,57.0,9.0,0,5,0,100.0,23_24,28,09/03/2024,0,"[{'goles': [5, 17.0]}, {'goles_90': [6, 0.63]}, {'penaltis_marcados': [7, 3.0]}, {'tiros_puerta': [10, 31.0]}]"
José Arnaiz,DT,osasuna,girona,0,3,0,0,0.0,0.0,0,0,0,6,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,3,38.0,2.0,0,0,0,0.0,23_24,28,09/03/2024,0,[]
Rubén García,DT,osasuna,girona,1,69,0,0,0.0,0.0,1,1,0,30,73.3,0,0,0.0,0.0,0.0,2,2,2,0,2,0,0,0,0,1,1,0,17,54.0,20.0,1,0,0,0.0,23_24,28,09/03/2024,0,"[{'asistencias': [8, 4.0]}, {'asistencias_90': [5, 0.45]}, {'corners': [9, 32.0]}]"
Raúl,DT,osasuna,girona,0,21,0,0,0.0,0.0,0,0,0,2,50.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0,0,1,0.0,23_24,28,09/03/2024,0,"[{'apariciones_suplente': [6, 22.0]}]"
Aimar Oroz,MC,osasuna,girona,1,90,0,0,0.0,0.0,0,0,0,41,82.9,0,0,0.0,0.0,0.0,4,5,1,0,1,0,0,0,0,2,0,1,30,216.0,107.0,2,0,0,0.0,23_24,28,09/03/2024,0,"[{'faltas_recibidas': [5, 64.0]}]"
Lucas Torró,MC,osasuna,girona,1,69,0,0,0.0,0.0,0,0,0,20,80.0,0,0,0.0,0.0,0.0,4,1,2,0,1,1,0,1,0,0,0,0,8,23.0,5.0,0,0,0,0.0,23_24,28,09/03/2024,0,"[{'faltas_cometidas': [1, 75.0]}]"
Moi Gómez,MC,osasuna,girona,0,21,0,0,0.0,0.0,0,0,0,14,78.6,1,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,11,45.0,26.0,1,0,0,0.0,23_24,28,09/03/2024,0,"[{'apariciones_suplente': [10, 20.0]}]"
Jon Moncayola,MC,osasuna,girona,1,90,0,0,0.1,0.1,2,1,1,44,77.3,0,0,0.0,0.0,0.0,4,3,5,0,3,4,1,3,0,0,0,0,19,60.0,17.0,0,1,1,50.0,23_24,28,09/03/2024,0,"[{'rojas': [10, 1.0]}]"
Johan Mojica,MC,osasuna,girona,1,90,0,0,0.0,0.0,1,1,0,41,73.2,0,0,0.0,0.0,0.0,-2,1,1,0,1,0,0,0,3,3,0,3,26,109.0,29.0,1,0,0,0.0,23_24,28,09/03/2024,0,"[{'centros_area': [3, 25.0]}]"
Jesús Areso,MC,osasuna,girona,1,87,0,0,0.0,0.1,0,0,0,37,75.7,1,0,0.0,0.0,0.0,-2,1,1,0,0,0,0,0,2,1,1,0,19,145.0,95.0,4,0,1,0.0,23_24,28,09/03/2024,0,"[{'centros_area': [4, 24.0]}]"
Pablo Ibáñez,MC,osasuna,girona,0,3,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,35.0,26.0,1,0,0,0.0,23_24,28,09/03/2024,0,"[{'apariciones_suplente': [10, 21.0]}]"
Jorge Herrando,DF,osasuna,girona,1,90,0,0,0.0,0.0,0,0,0,41,92.7,1,0,0.0,0.0,0.0,0,0,0,0,0,2,2,0,2,0,0,0,24,103.0,64.0,1,0,0,0.0,23_24,28,09/03/2024,0,[]
Catena,DF,osasuna,girona,1,90,0,0,0.1,0.0,2,2,0,42,88.1,0,0,0.0,0.0,0.0,2,4,3,0,1,0,0,0,3,0,0,0,24,54.0,12.0,0,3,0,100.0,23_24,28,09/03/2024,0,"[{'rojas': [10, 1.0]}]"
Unai García,DF,osasuna,girona,1,90,0,0,0.0,0.0,0,0,0,39,87.2,0,0,0.0,0.0,0.0,0,1,2,0,1,1,0,1,2,1,0,1,18,69.0,33.0,0,0,1,0.0,23_24,28,09/03/2024,0,"[{'rojas': [10, 1.0]}]"
