player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Miguel,DT,leganes,real madrid,1,85,0,0,0.0,0.0,0,0,0,7,85.7,1,0,0.0,0.0,0.0,0,2,2,0,1,0,0,0,0,0,0,0,11,71.0,24.0,0,0,5,0.0,24_25,14,24/11/2024,1,[]
Diego,DT,leganes,real madrid,0,5,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,4,30.0,0.0,0,0,0,0.0,24_25,14,24/11/2024,1,[]
Munir El Haddadi,DT,leganes,real madrid,1,58,0,0,0.0,0.0,1,1,0,10,50.0,0,0,0.0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,7,12.0,3.0,0,1,1,50.0,24_25,14,24/11/2024,1,"[{'rojas': [8, 1.0]}]"
Dani Raba,MC,leganes,real madrid,0,32,0,0,0.0,0.0,0,0,0,15,53.3,0,0,0.0,0.0,0.0,1,3,1,0,0,0,0,0,0,2,1,1,11,74.0,40.0,1,0,0,0.0,24_25,14,24/11/2024,1,"[{'penaltis_marcados': [6, 4.0]}]"
Darko Brašanac,MC,leganes,real madrid,1,74,0,0,0.0,0.0,0,0,0,25,84.0,0,0,0.0,0.0,0.0,1,1,3,0,3,1,0,1,1,0,0,0,14,53.0,30.0,1,0,2,0.0,24_25,14,24/11/2024,1,[]
Sébastien Haller,DT,leganes,real madrid,0,16,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,1,5,18.0,11.0,1,0,0,0.0,24_25,14,24/11/2024,1,[]
Yvan Neyou,MC,leganes,real madrid,1,57,0,0,0.0,0.0,0,0,0,30,93.3,0,0,0.0,0.0,0.0,3,1,1,0,1,2,0,2,2,1,0,1,23,110.0,63.0,2,0,0,0.0,24_25,14,24/11/2024,1,"[{'amarillas': [1, 14.0]}]"
Julián Chicco,MC,leganes,real madrid,0,33,0,0,0.0,0.0,1,1,0,19,78.9,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,14,57.0,22.0,0,0,1,0.0,24_25,14,24/11/2024,1,[]
Renato Tapia,MC,leganes,real madrid,1,90,0,0,0.0,0.0,0,0,0,41,82.9,0,0,0.0,0.0,0.0,4,2,1,0,1,1,1,0,1,0,0,0,21,148.0,109.0,1,1,0,100.0,24_25,14,24/11/2024,1,"[{'rojas': [10, 1.0]}]"
Juan Cruz,DT,leganes,real madrid,1,90,0,0,0.0,0.0,1,1,0,34,73.5,0,0,0.0,0.0,0.0,2,1,3,0,2,0,0,0,1,2,2,0,30,194.0,90.0,2,0,1,0.0,24_25,14,24/11/2024,1,[]
Adrià Altimira,DF,leganes,real madrid,1,74,0,0,0.0,0.0,0,0,0,24,83.3,1,0,0.0,0.0,0.0,0,1,1,0,0,1,1,0,5,1,0,1,15,51.0,19.0,0,0,0,0.0,24_25,14,24/11/2024,1,[]
Valentin Rosier,DF,leganes,real madrid,0,16,0,0,0.0,0.0,0,0,0,10,80.0,0,0,0.0,0.0,0.0,2,2,1,0,0,0,0,0,1,0,0,0,7,13.0,4.0,0,0,0,0.0,24_25,14,24/11/2024,1,"[{'intercepciones': [3, 52.0]}]"
Javi Hernández,DF,leganes,real madrid,1,90,0,0,0.0,0.0,1,1,0,30,66.7,0,0,0.0,0.0,0.0,1,1,4,0,3,1,0,1,2,2,1,1,17,157.0,109.0,2,0,0,0.0,24_25,14,24/11/2024,1,[]
Matija Nastasić,DF,leganes,real madrid,1,90,0,0,0.0,0.0,0,0,0,19,84.2,0,0,0.0,0.0,0.0,2,0,0,0,0,2,2,0,8,0,0,0,13,48.0,27.0,0,0,0,0.0,24_25,14,24/11/2024,1,"[{'despejes': [10, 165.0]}]"
Sergi,DF,leganes,real madrid,1,90,0,0,0.0,0.0,0,0,0,34,88.2,0,0,0.0,0.0,0.0,3,2,4,0,3,2,1,1,8,0,0,0,19,71.0,26.0,0,0,0,0.0,24_25,14,24/11/2024,1,"[{'despejes': [8, 185.0]}, {'rojas': [8, 1.0]}]"
Marko Dmitrović,PT,leganes,real madrid,1,90,0,0,0.0,0.0,0,0,0,23,43.5,0,0,3.0,62.5,2.5,4,0,0,0,0,0,0,0,1,0,0,0,12,78.0,47.0,0,0,0,0.0,24_25,14,24/11/2024,1,"[{'porterias_cero': [4, 10.0]}, {'paradas': [3, 103.0]}]"
