player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Kiké,DT,alaves,osasuna,1,54,0,0,0.2,0.8,2,2,0,11,72.7,0,0,0.0,0.0,0.0,5,0,0,0,0,1,0,1,0,4,3,0,15,98.0,57.0,3,3,4,42.9,23_24,8,01/10/2023,1,"[{'goles': [9, 13.0]}, {'penaltis_marcados': [10, 3.0]}, {'rojas': [8, 1.0]}]"
Samu Omorodion,DT,alaves,osasuna,0,36,0,0,0.0,0.1,1,1,0,11,100.0,1,0,0.0,0.0,0.0,0,0,0,0,0,2,0,2,0,3,1,2,10,58.0,2.0,0,0,4,0.0,23_24,8,01/10/2023,1,[]
Luis Rioja,DT,alaves,osasuna,1,82,0,0,0.1,0.2,4,3,1,24,70.8,0,0,0.0,0.0,0.0,6,0,1,0,1,0,0,0,1,1,1,0,22,69.0,20.0,0,1,1,50.0,23_24,8,01/10/2023,1,"[{'penaltis_marcados': [7, 3.0]}, {'centros_area': [10, 19.0]}]"
Xeber,DT,alaves,osasuna,0,8,0,0,0.0,0.0,0,0,0,10,60.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,1,0,6,29.0,4.0,1,0,0,0.0,23_24,8,01/10/2023,1,[]
Alex Sola,DT,alaves,osasuna,1,90,0,0,0.1,0.1,2,2,0,34,47.1,0,0,0.0,0.0,0.0,3,3,1,0,0,1,0,1,0,5,3,2,27,184.0,125.0,6,2,0,100.0,23_24,8,01/10/2023,1,[]
Ianis Hagi,MC,alaves,osasuna,1,54,0,0,0.9,0.0,4,2,2,21,61.9,0,0,0.0,0.0,0.0,4,2,0,0,0,0,0,0,1,0,0,0,19,118.0,51.0,2,1,1,50.0,23_24,8,01/10/2023,1,[]
Carlos Benavídez,MC,alaves,osasuna,0,36,0,0,0.0,0.0,0,0,0,16,81.3,0,0,0.0,0.0,0.0,1,2,3,0,1,0,0,0,1,0,0,0,9,29.0,11.0,0,2,1,66.7,23_24,8,01/10/2023,1,[]
Ander Guevara,MC,alaves,osasuna,1,82,0,0,0.0,0.1,1,1,0,42,78.6,1,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,1,1,0,24,138.0,84.0,1,1,1,50.0,23_24,8,01/10/2023,1,[]
Jon Karrikaburu,MC,alaves,osasuna,0,8,0,0,0.0,0.0,0,0,0,5,40.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,5,16.0,0.0,0,0,0,0.0,23_24,8,01/10/2023,1,[]
Antonio Blanco,MC,alaves,osasuna,1,48,0,0,0.0,0.1,0,0,0,21,81.0,0,1,0.0,0.0,0.0,-1,1,1,0,1,0,0,0,0,0,0,0,15,49.0,30.0,1,1,0,100.0,23_24,8,01/10/2023,1,"[{'rojas': [10, 1.0]}]"
Rubén Duarte,DF,alaves,osasuna,1,90,0,0,0.1,0.0,2,2,0,38,50.0,0,0,0.0,0.0,0.0,4,1,2,0,2,0,0,0,3,0,0,0,18,76.0,39.0,1,3,1,75.0,23_24,8,01/10/2023,1,[]
Aleksandar Sedlar,DF,alaves,osasuna,1,90,0,0,0.0,0.0,0,0,0,35,71.4,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,3,0,0,0,23,125.0,91.0,1,2,0,100.0,23_24,8,01/10/2023,1,"[{'rojas': [8, 1.0]}]"
Rafa Marín,DF,alaves,osasuna,1,90,0,0,0.0,0.0,1,1,0,48,81.3,0,0,0.0,0.0,0.0,1,1,1,0,1,2,2,0,5,0,0,0,39,202.0,150.0,0,5,4,55.6,23_24,8,01/10/2023,1,"[{'despejes': [10, 129.0]}]"
