player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Sandro Ramírez,DT,las palmas,sevilla,1,77,0,0,0.1,0.0,3,2,1,30,70.0,1,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,0,0,0,19,144.0,68.0,2,0,0,0.0,23_24,31,14/04/2024,1,[]
Munir El Haddadi,DT,las palmas,sevilla,0,13,0,0,0.0,0.0,0,0,0,9,66.7,0,0,0.0,0.0,0.0,2,1,1,0,0,1,0,1,0,0,0,0,5,21.0,8.0,0,0,0,0.0,23_24,31,14/04/2024,1,"[{'faltas_recibidas': [4, 73.0]}]"
Alberto Moleiro,DT,las palmas,sevilla,1,90,0,0,0.0,0.0,0,0,0,29,79.3,0,0,0.0,0.0,0.0,2,1,0,0,0,0,0,0,0,14,5,9,40,346.0,124.0,6,0,0,0.0,23_24,31,14/04/2024,1,"[{'regates_exitosos': [9, 57.0]}]"
Marvin,DF,las palmas,sevilla,1,90,0,0,0.0,0.0,0,0,0,60,71.7,1,0,0.0,0.0,0.0,-1,2,1,0,0,0,0,0,0,2,1,0,34,237.0,102.0,3,0,0,0.0,23_24,31,14/04/2024,1,[]
Kirian Rodríguez,MC,las palmas,sevilla,1,90,0,0,0.0,0.0,1,0,1,99,90.9,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,2,0,2,59,325.0,152.0,1,1,2,33.3,23_24,31,14/04/2024,1,"[{'pases_ultimo_tercio': [3, 278.0]}]"
Máximo Perrone,MC,las palmas,sevilla,1,86,0,0,0.0,0.0,0,0,0,66,93.9,0,0,0.0,0.0,0.0,3,0,0,0,0,1,0,1,0,1,0,1,35,92.0,47.0,0,0,0,0.0,23_24,31,14/04/2024,1,[]
José Campaña,MC,las palmas,sevilla,0,4,0,0,0.0,0.0,0,0,0,12,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,8,64.0,15.0,0,0,0,0.0,23_24,31,14/04/2024,1,[]
Javier Muñoz,MC,las palmas,sevilla,1,77,0,0,0.0,0.0,1,1,0,21,81.0,0,0,0.0,0.0,0.0,2,0,0,0,0,1,0,1,2,0,0,0,13,50.0,10.0,0,0,0,0.0,23_24,31,14/04/2024,1,[]
Benito Ramírez,MC,las palmas,sevilla,0,13,0,0,0.0,0.0,0,0,0,15,73.3,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,0,9,124.0,74.0,3,0,0,0.0,23_24,31,14/04/2024,1,"[{'rojas': [8, 1.0]}]"
Sergi Cardona,DF,las palmas,sevilla,1,90,0,0,0.0,0.0,0,0,0,90,88.9,0,0,0.0,0.0,0.0,0,2,2,0,1,2,0,2,1,0,0,0,48,252.0,177.0,2,0,3,0.0,23_24,31,14/04/2024,1,"[{'entradas': [4, 90.0]}, {'intercepciones': [4, 46.0]}, {'amarillas': [7, 11.0]}]"
Mika Mármol,DF,las palmas,sevilla,1,90,0,0,0.0,0.0,0,0,0,100,95.0,0,0,0.0,0.0,0.0,1,1,2,0,1,1,0,1,0,0,0,0,62,279.0,184.0,0,0,0,0.0,23_24,31,14/04/2024,1,"[{'intercepciones': [7, 44.0]}, {'despejes': [6, 147.0]}, {'rojas': [10, 1.0]}]"
Saúl Coco,DF,las palmas,sevilla,1,5,0,0,0.0,0.0,0,0,0,5,100.0,0,1,0.0,0.0,0.0,-2,0,0,0,0,0,0,0,0,0,0,0,5,31.0,30.0,0,0,0,0.0,23_24,31,14/04/2024,1,"[{'rojas': [10, 1.0]}]"
