player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Óscar Rodríguez Arnaiz,DT,getafe,sevilla,1,70,0,0,0.0,0.2,1,1,0,21,71.4,1,0,0.0,0.0,0.0,0,2,0,0,0,2,0,2,0,2,1,1,14,68.0,12.0,0,2,0,100.0,23_24,30,30/03/2024,1,"[{'rojas': [8, 1.0]}]"
Carles Aleñá,MC,getafe,sevilla,0,20,0,0,0.1,0.2,1,1,0,14,64.3,1,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,11,45.0,16.0,2,0,0,0.0,23_24,30,30/03/2024,1,[]
Nemanja Maksimović,MC,getafe,sevilla,1,90,0,0,0.6,0.0,1,0,1,39,87.2,0,0,0.0,0.0,0.0,5,5,2,0,0,1,0,1,2,0,0,0,24,104.0,69.0,2,0,3,0.0,23_24,30,30/03/2024,1,"[{'intercepciones': [4, 46.0]}, {'minutos': [9, 3265.0]}]"
Ilaix Moriba,MC,getafe,sevilla,1,61,0,0,0.0,0.0,0,0,0,29,75.9,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,2,1,0,1,20,113.0,51.0,2,2,3,40.0,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}]"
Diego Rico,DF,getafe,sevilla,0,29,0,0,0.0,0.0,0,0,0,35,71.4,1,0,0.0,0.0,0.0,2,2,2,0,0,0,0,0,0,1,1,0,20,93.0,52.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'centros_area': [1, 32.0]}, {'intercepciones': [9, 41.0]}]"
Luis Milla,MC,getafe,sevilla,1,90,0,0,0.0,0.0,1,0,1,77,85.7,0,0,0.0,0.0,0.0,5,2,3,0,1,1,0,1,0,1,0,1,52,330.0,173.0,3,1,1,50.0,23_24,30,30/03/2024,1,"[{'pases_clave': [3, 70.0]}, {'corners': [3, 113.0]}]"
Mason Greenwood,MC,getafe,sevilla,1,90,0,0,0.1,0.0,4,3,1,56,80.4,0,0,0.0,0.0,0.0,5,0,0,0,0,0,0,0,0,5,3,2,52,301.0,131.0,5,0,1,0.0,23_24,30,30/03/2024,1,"[{'tiros_puerta': [10, 31.0]}, {'regates_exitosos': [4, 72.0]}, {'rojas': [10, 1.0]}]"
Yellu Santiago,MC,getafe,sevilla,1,79,0,0,0.3,0.3,2,1,1,23,87.0,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,0,2,1,1,20,103.0,54.0,1,1,2,33.3,23_24,30,30/03/2024,1,[]
Juanmi Latasa,DT,getafe,sevilla,0,11,0,0,0.2,0.0,3,3,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,7.0,5.0,0,2,1,66.7,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [5, 66.0]}]"
Gastón Álvarez,DF,getafe,sevilla,1,61,0,0,0.0,0.0,0,0,0,44,81.8,0,0,0.0,0.0,0.0,2,4,3,0,0,0,0,0,0,5,1,3,32,123.0,61.0,1,2,0,100.0,23_24,30,30/03/2024,1,[]
Jaime Mata,DT,getafe,sevilla,0,29,0,0,0.1,0.0,2,1,1,8,62.5,1,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,2,2,0,8,30.0,10.0,0,1,2,33.3,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}, {'faltas_cometidas': [8, 63.0]}]"
Omar Alderete,DF,getafe,sevilla,1,90,0,0,0.2,0.1,2,2,0,89,73.0,0,0,0.0,0.0,0.0,4,4,4,0,1,1,1,0,3,0,0,0,61,364.0,278.0,2,1,3,25.0,23_24,30,30/03/2024,1,"[{'rojas': [10, 1.0]}]"
Djené,DF,getafe,sevilla,1,90,0,0,0.0,0.1,0,0,0,70,88.6,0,0,0.0,0.0,0.0,5,0,0,0,0,3,1,2,2,0,0,0,48,191.0,93.0,1,1,1,50.0,23_24,30,30/03/2024,1,"[{'amarillas': [2, 14.0]}, {'rojas': [10, 1.0]}]"
Iglesias,DF,getafe,sevilla,1,70,0,0,0.0,0.0,1,1,0,62,79.0,0,0,0.0,0.0,0.0,2,3,3,0,1,1,0,1,4,2,1,1,45,195.0,100.0,1,2,1,66.7,23_24,30,30/03/2024,1,"[{'entradas': [9, 81.0]}, {'intercepciones': [4, 50.0]}]"
Carmona,DF,getafe,sevilla,0,20,0,0,0.0,0.0,0,0,0,19,57.9,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,2,0,0,0,8,31.0,17.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'entradas': [7, 83.0]}, {'intercepciones': [1, 68.0]}, {'amarillas': [6, 11.0]}]"
David Soria,PT,getafe,sevilla,1,90,0,0,0.0,0.0,0,0,0,40,80.0,0,0,1.0,66.7,1.0,6,0,0,0,0,0,0,0,1,0,0,0,24,115.0,57.0,0,0,0,0.0,23_24,30,30/03/2024,1,"[{'minutos': [3, 3413.0]}, {'porterias_cero': [8, 10.0]}, {'paradas': [3, 118.0]}]"
Isaac Romero,DT,sevilla,getafe,1,87,0,0,0.2,0.0,4,4,0,14,78.6,1,0,0.0,0.0,0.0,4,0,0,0,0,1,0,1,0,3,2,0,11,99.0,55.0,2,2,0,100.0,23_24,30,30/03/2024,0,"[{'rojas': [8, 1.0]}]"
Adrià Pedrosa,DT,sevilla,getafe,0,3,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0.0,23_24,30,30/03/2024,0,[]
Youssef EnNesyri,DT,sevilla,getafe,1,90,0,0,0.1,0.0,2,1,1,9,66.7,0,0,0.0,0.0,0.0,6,0,1,0,1,1,0,1,3,4,0,4,9,77.0,17.0,0,2,3,40.0,23_24,30,30/03/2024,0,[]
Boubakary Soumaré,MC,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,15,80.0,1,0,0.0,0.0,0.0,3,2,2,0,0,2,0,2,1,0,0,0,8,40.0,11.0,0,0,1,0.0,23_24,30,30/03/2024,0,[]
Nemanja Gudelj,MC,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,26,73.1,1,0,0.0,0.0,0.0,4,4,3,0,2,1,0,1,1,0,0,0,13,43.0,10.0,0,2,1,66.7,23_24,30,30/03/2024,0,[]
Óliver Torres,MC,sevilla,getafe,1,80,0,0,0.0,0.0,0,0,0,30,63.3,0,0,0.0,0.0,0.0,4,1,2,0,1,2,0,2,1,3,1,2,12,65.0,19.0,0,0,1,0.0,23_24,30,30/03/2024,0,[]
Djibril Sow,MC,sevilla,getafe,0,10,0,0,0.0,0.0,0,0,0,10,50.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,0,0,0,0,8,48.0,9.0,0,1,0,100.0,23_24,30,30/03/2024,0,"[{'goles_por_tiro': [9, 0.25]}]"
Marcos Acuña,DF,sevilla,getafe,1,87,0,0,0.0,0.0,0,0,0,47,55.3,1,0,0.0,0.0,0.0,6,4,2,0,1,0,0,0,2,4,2,1,22,158.0,30.0,1,0,1,0.0,23_24,30,30/03/2024,0,[]
Dodi Lukebakio,DF,sevilla,getafe,0,3,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,31.0,26.0,1,0,0,0.0,23_24,30,30/03/2024,0,"[{'tiros_puerta': [6, 38.0]}, {'regates_exitosos': [2, 84.0]}, {'rojas': [8, 1.0]}]"
Kike Salas,DF,sevilla,getafe,1,90,0,0,0.0,0.0,0,0,0,33,66.7,1,0,0.0,0.0,0.0,7,0,1,0,1,3,3,0,5,1,0,1,14,114.0,40.0,1,2,3,40.0,23_24,30,30/03/2024,0,[]
