player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,local
Vitor Roque,DT,betis,rayo,1,81,0,0,0.7,0.1,5,3,2,11,90.9,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,1,5,0,4,19,103.0,38.0,2,1,1,50.0,24_25,18,1
Cédric Bakambu,DT,betis,rayo,0,9,0,0,0.3,0.0,2,1,1,1,0.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,5,10.0,0.0,0,0,0,0.0,24_25,18,1
Abde Ezzalzouli,DT,betis,rayo,1,80,0,0,0.2,0.1,3,2,1,34,61.8,0,0,0.0,0.0,0.0,5,5,0,0,0,0,0,0,1,4,2,2,35,327.0,150.0,4,2,1,66.7,24_25,18,1
Juanmi,DT,betis,rayo,0,10,0,0,0.0,0.0,0,0,0,8,100.0,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,1,0,1,5,26.0,6.0,0,1,0,100.0,24_25,18,1
Giovani Lo Celso,DT,betis,rayo,1,90,0,0,0.0,0.6,1,1,0,57,77.2,0,0,0.0,0.0,0.0,4,1,1,0,0,0,0,0,1,3,1,2,46,210.0,114.0,3,0,1,0.0,24_25,18,1
Isco,MC,betis,rayo,1,65,1,0,0.8,0.1,0,0,0,36,86.1,0,0,0.0,0.0,0.0,11,1,2,0,1,2,0,2,0,2,2,0,31,133.0,68.0,2,1,3,25.0,24_25,18,1
Pablo Fornals,MC,betis,rayo,0,25,0,0,0.0,0.0,0,0,0,18,83.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,13,30.0,21.0,0,1,0,100.0,24_25,18,1
Sergi Altimira,MC,betis,rayo,1,65,0,0,0.0,0.1,0,0,0,37,83.8,0,0,0.0,0.0,0.0,4,1,1,0,0,1,0,1,1,0,0,0,31,107.0,30.0,0,0,2,0.0,24_25,18,1
Assane Diao,DT,betis,rayo,0,25,0,0,0.0,0.3,0,0,0,10,90.0,0,0,0.0,0.0,0.0,2,1,2,0,1,0,0,0,0,0,0,0,10,22.0,11.0,0,0,1,0.0,24_25,18,1
Johnny Cardoso,MC,betis,rayo,1,90,0,0,0.0,0.0,0,0,0,58,82.8,0,0,0.0,0.0,0.0,3,2,2,0,0,1,1,0,0,2,1,1,41,167.0,83.0,2,0,0,0.0,24_25,18,1
