player,posicion,dorsal,equipo_propio,equipo_rival,titular,min_partido,gol_partido,asist_partido,xg_partido,xag,tiros,tiro_fallado_partido,tiro_puerta_partido,pases_totales,pases_completados_pct,amarillas,rojas,goles_en_contra,porcentaje_paradas,psxg,puntos_fantasy,entradas,duelos,duelos_ganados,duelos_perdidos,bloqueos,bloqueo_tiros,bloqueo_pase,despejes,regates,regates_completados,regates_fallidos,conducciones,distancia_conduccion,metros_avanzados_conduccion,conducciones_progresivas,duelos_aereos_ganados,duelos_aereos_perdidos,duelos_aereos_ganados_pct,temporada,jornada,fecha_partido,local,roles
Hugo Duro,DT,9,valencia,real sociedad,1,90,1,0,1.2,0.0,3,1,2,19,63.2,1,0,0.0,0.0,0.0,9,2,0,0,0,1,0,1,1,1,0,1,16,56.0,2.0,0,6,8,42.9,24_25,20,19/01/2025,1,"[{'goles_por_tiro': [9, 0.21]}]"
Luis Rioja,DT,22,valencia,real sociedad,1,74,0,0,0.0,0.0,0,0,0,20,60.0,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,0,2,1,0,12,117.0,77.0,4,1,3,25.0,24_25,20,19/01/2025,1,"[{'centros_area': [8, 25.0]}]"
Sergi Canós,DT,7,valencia,real sociedad,0,16,0,0,0.0,0.0,0,0,0,4,25.0,0,0,0.0,0.0,0.0,2,1,2,0,2,1,1,0,1,0,0,0,4,25.0,14.0,0,1,1,50.0,24_25,20,19/01/2025,1,[]
Diego López,DT,16,valencia,real sociedad,1,58,0,0,0.3,0.0,1,1,0,14,64.3,0,0,0.0,0.0,0.0,2,0,1,0,1,1,0,1,1,3,0,3,12,97.0,18.0,1,0,2,0.0,24_25,20,19/01/2025,1,[]
Francisco Perez,DT,23,valencia,real sociedad,0,32,0,0,0.0,0.0,0,0,0,3,33.3,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,2,0,0,0,4,40.0,23.0,0,0,0,0.0,24_25,20,19/01/2025,1,"[{'apariciones_suplente': [5, 22.0]}]"
Domingos André Ribeiro Almeida,MC,10,valencia,real sociedad,1,66,0,0,0.0,0.3,0,0,0,21,85.7,0,0,0.0,0.0,0.0,7,2,0,0,0,0,0,0,2,2,0,1,11,32.0,13.0,1,0,1,0.0,24_25,20,19/01/2025,1,[]
José Luis García Vayá,MC,18,valencia,real sociedad,0,24,0,0,0.0,0.0,0,0,0,7,71.4,0,0,0.0,0.0,0.0,2,2,2,0,0,1,0,1,2,0,0,0,2,3.0,1.0,0,1,1,50.0,24_25,20,19/01/2025,1,"[{'rojas': [8, 1.0]}]"
Enzo Barrenechea,MC,5,valencia,real sociedad,1,90,0,0,0.0,0.1,0,0,0,26,80.8,0,0,0.0,0.0,0.0,7,1,0,0,0,1,0,1,8,0,0,0,4,8.0,3.0,0,5,2,71.4,24_25,20,19/01/2025,1,[]
Javier Guerra,MC,8,valencia,real sociedad,1,90,0,0,0.0,0.3,0,0,0,37,45.9,0,0,0.0,0.0,0.0,11,4,4,0,1,0,0,0,3,6,4,2,21,157.0,100.0,3,4,1,80.0,24_25,20,19/01/2025,1,"[{'rojas': [10, 1.0]}]"
José Luis Gayà,DF,14,valencia,real sociedad,1,90,0,0,0.0,0.4,0,0,0,40,77.5,0,0,0.0,0.0,0.0,9,4,7,0,3,2,0,2,3,0,0,0,13,96.0,53.0,2,0,0,0.0,24_25,20,19/01/2025,1,"[{'centros_area': [10, 23.0]}]"
