player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct,temporada,jornada,fecha_partido,local,roles
Javi Puado,DT,espanyol,leganes,1,90,0,0,0.0,0.0,1,1,0,26,84.6,0,0,0.0,0.0,0.0,3,1,0,0,0,0,0,0,0,1,0,0,21,137.0,35.0,1,2,2,50.0,24_25,19,11/01/2025,1,"[{'goles': [10, 12.0]}, {'penaltis_marcados': [3, 5.0]}]"
Jofre,MC,espanyol,leganes,1,78,0,0,0.3,0.1,6,5,1,16,93.8,0,0,0.0,0.0,0.0,3,0,1,0,1,0,0,0,1,3,1,2,28,149.0,72.0,3,1,1,50.0,24_25,19,11/01/2025,1,[]
Irvin Cardona,MC,espanyol,leganes,0,12,0,0,0.0,0.0,0,0,0,8,37.5,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,4,32.0,17.0,0,0,0,0.0,24_25,19,11/01/2025,1,[]
Alex Král,MC,espanyol,leganes,1,89,0,1,0.0,0.3,0,0,0,37,89.2,1,0,0.0,0.0,0.0,10,1,0,0,0,0,0,0,0,2,0,2,30,201.0,96.0,2,0,2,0.0,24_25,19,11/01/2025,1,[]
Walid Cheddira,MC,espanyol,leganes,0,1,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,24_25,19,11/01/2025,1,[]
Álvaro Tejero,MC,espanyol,leganes,1,61,0,0,0.1,0.0,2,1,1,34,67.6,0,0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,0,16,99.0,38.0,2,1,1,50.0,24_25,19,11/01/2025,1,[]
Alejo Véliz,DT,espanyol,leganes,0,29,0,0,0.0,0.0,0,0,0,4,50.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,0,3,5.0,1.0,0,1,2,33.3,24_25,19,11/01/2025,1,[]
Antoniu,MC,espanyol,leganes,1,61,0,0,0.0,0.0,1,0,1,26,76.9,0,0,0.0,0.0,0.0,5,1,2,0,1,0,0,0,0,5,3,1,18,159.0,102.0,3,1,2,33.3,24_25,19,11/01/2025,1,[]
Edu Expósito,MC,espanyol,leganes,0,29,0,0,0.0,0.1,1,1,0,23,47.8,0,0,0.0,0.0,0.0,1,1,4,0,3,0,0,0,1,1,1,0,12,75.0,51.0,1,1,0,100.0,24_25,19,11/01/2025,1,"[{'asistencias': [4, 5.0]}, {'asistencias_90': [8, 0.4]}, {'pases_clave': [2, 40.0]}, {'corners': [4, 56.0]}]"
Pol Lozano,MC,espanyol,leganes,1,79,0,0,0.0,0.1,0,0,0,67,94.0,0,0,0.0,0.0,0.0,6,1,2,0,1,2,0,2,0,4,1,3,48,336.0,215.0,4,0,0,0.0,24_25,19,11/01/2025,1,"[{'amarillas': [3, 12.0]}, {'faltas_cometidas': [6, 56.0]}]"
Fernando Calero,MC,espanyol,leganes,0,11,0,0,0.0,0.0,0,0,0,7,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,3,12.0,5.0,0,0,0,0.0,24_25,19,11/01/2025,1,[]
Brian Oliván,DF,espanyol,leganes,1,90,0,0,0.0,0.0,0,0,0,56,76.8,0,0,0.0,0.0,0.0,4,0,0,0,0,0,0,0,2,0,0,0,37,229.0,139.0,5,0,1,0.0,24_25,19,11/01/2025,1,[]
Leandro Cabrera,DF,espanyol,leganes,1,90,1,0,0.2,0.0,2,1,1,59,81.4,0,0,0.0,0.0,0.0,11,1,1,0,0,1,1,0,5,0,0,0,38,184.0,126.0,2,3,2,60.0,24_25,19,11/01/2025,1,"[{'goles_por_tiro': [9, 0.21]}, {'despejes': [6, 199.0]}, {'rojas': [8, 1.0]}]"
Marash Kumbulla,DF,espanyol,leganes,1,90,0,0,0.0,0.0,1,0,1,57,84.2,0,0,0.0,0.0,0.0,4,1,0,0,0,0,0,0,6,0,0,0,36,210.0,168.0,1,4,3,57.1,24_25,19,11/01/2025,1,"[{'despejes': [2, 224.0]}]"
Omar El Hilali,DF,espanyol,leganes,1,90,0,0,0.0,0.0,1,1,0,65,86.2,1,0,0.0,0.0,0.0,2,3,4,0,2,0,0,0,4,1,1,0,37,163.0,79.0,1,1,1,50.0,24_25,19,11/01/2025,1,"[{'entradas': [1, 111.0]}, {'intercepciones': [9, 46.0]}, {'amarillas': [6, 11.0]}, {'faltas_cometidas': [10, 52.0]}]"
Joan García,PT,espanyol,leganes,1,90,0,0,0.0,0.0,0,0,0,23,87.0,0,0,1.0,83.3,1.8,8,0,0,0,0,0,0,0,0,0,0,0,9,50.0,41.0,0,1,0,100.0,24_25,19,11/01/2025,1,"[{'minutos': [1, 3420.0]}, {'porterias_cero': [7, 8.0]}, {'paradas': [1, 141.0]}, {'save_pct': [5, 75.6]}]"
Miguel,DT,leganes,espanyol,1,84,0,1,0.7,0.6,4,1,3,11,63.6,0,0,0.0,0.0,0.0,10,1,2,0,2,0,0,0,3,1,0,1,10,34.0,4.0,0,5,2,71.4,24_25,19,11/01/2025,0,[]
Diego,DT,leganes,espanyol,0,6,0,0,0.3,0.0,1,0,1,1,0.0,0,0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,2,26.0,19.0,2,0,1,0.0,24_25,19,11/01/2025,0,[]
Darko Brašanac,MC,leganes,espanyol,1,90,0,0,0.2,0.0,1,1,0,27,77.8,1,0,0.0,0.0,0.0,0,1,2,0,1,1,1,0,2,1,1,0,22,53.0,26.0,0,1,5,16.7,24_25,19,11/01/2025,0,[]
Yvan Neyou,MC,leganes,espanyol,1,84,0,0,0.1,0.0,2,2,0,59,93.2,0,0,0.0,0.0,0.0,5,3,3,0,1,2,1,1,2,1,0,0,54,234.0,121.0,2,3,1,75.0,24_25,19,11/01/2025,0,"[{'amarillas': [1, 14.0]}]"
Roberto López,MC,leganes,espanyol,0,6,0,0,0.0,0.0,0,0,0,4,75.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,4,4.0,0.0,0,0,0,0.0,24_25,19,11/01/2025,0,[]
