player,posicion,Equipo_propio,Equipo_rival,Titular,Min_partido,Gol_partido,Asist_partido,xG_partido,xAG,Tiros,TiroFallado_partido,TiroPuerta_partido,Pases_Totales,Pases_Completados_Pct,Amarillas,Rojas,Goles_en_contra,Porcentaje_paradas,PSxG,puntosFantasy,Entradas,Duelos,DuelosGanados,DuelosPerdidos,Bloqueos,BloqueoTiros,BloqueoPase,Despejes,Regates,RegatesCompletados,RegatesFallidos,Conducciones,DistanciaConduccion,MetrosAvanzadosConduccion,ConduccionesProgresivas,DuelosAereosGanados,DuelosAereosPerdidos,DuelosAereosGanadosPct
Cucho,DT,betis,real madrid,1,80,0,0,0.4,0.1,3,3,0,19,84.2,0,0,0.0,0.0,0.0,3,0,2,0,2,0,0,0,0,2,2,0,15,75.0,27.0,2,1,1,50.0
Aitor Ruibal,DF,betis,real madrid,0,10,0,0,0.0,0.0,0,0,0,6,100.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,0,0,0,4,11.0,5.0,0,0,0,0.0
Jesus Rodríguez,DT,betis,real madrid,1,70,0,0,0.2,0.0,1,1,0,16,75.0,0,0,0.0,0.0,0.0,5,1,1,0,1,2,0,2,0,3,0,2,19,166.0,93.0,3,0,0,0.0
Ezequiel Ávila,DT,betis,real madrid,0,20,0,0,0.0,0.0,0,0,0,8,62.5,1,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,7,32.0,10.0,0,0,0,0.0
Antony,DT,betis,real madrid,1,90,0,0,0.0,0.3,1,1,0,42,85.7,0,0,0.0,0.0,0.0,7,6,4,0,2,1,0,1,3,2,0,2,35,211.0,125.0,4,0,0,0.0
Isco,MC,betis,real madrid,1,90,1,1,0.9,0.7,2,2,0,75,85.3,1,0,0.0,0.0,0.0,15,2,3,0,1,0,0,0,0,6,1,4,62,403.0,195.0,4,0,0,0.0
Sergi Altimira,MC,betis,real madrid,1,89,0,0,0.0,0.0,1,1,0,43,95.3,1,0,0.0,0.0,0.0,3,4,6,0,2,0,0,0,2,4,2,2,30,144.0,87.0,2,0,0,0.0
Natan,MC,betis,real madrid,0,1,0,0,0.0,0.0,0,0,0,1,100.0,0,0,0.0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0,0,0,0.0
Johnny Cardoso,MC,betis,real madrid,1,90,1,0,0.6,0.0,3,1,2,38,86.8,0,0,0.0,0.0,0.0,15,3,5,0,3,0,0,0,3,4,2,2,31,132.0,52.0,0,0,0,0.0
Ricardo Rodríguez,DF,betis,real madrid,1,90,0,0,0.1,0.0,2,2,0,50,80.0,0,0,0.0,0.0,0.0,4,4,4,0,1,3,1,2,3,0,0,0,30,156.0,78.0,1,1,0,100.0
Diego Llorente,DF,betis,real madrid,1,90,0,0,0.0,0.0,0,0,0,28,92.9,0,0,0.0,0.0,0.0,4,1,2,0,1,2,1,1,2,0,0,0,16,59.0,22.0,0,2,0,100.0
Marc Bartra,DF,betis,real madrid,1,90,0,0,0.2,0.0,3,3,0,24,75.0,0,0,0.0,0.0,0.0,6,3,2,0,0,2,2,0,5,1,0,1,19,160.0,106.0,0,1,0,100.0
Youssouf Sabaly,DF,betis,real madrid,1,80,0,0,0.0,0.2,1,1,0,52,84.6,0,0,0.0,0.0,0.0,4,3,3,0,0,2,0,2,1,1,0,1,30,107.0,77.0,4,1,0,100.0
Cédric Bakambu,DT,betis,real madrid,0,10,0,0,0.0,0.0,0,0,0,3,100.0,0,0,0.0,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,1,1.0,0.0,0,0,1,0.0
Adrián,PT,betis,real madrid,1,90,0,0,0.0,0.0,0,0,0,21,81.0,0,0,1.0,50.0,1.0,5,0,0,0,0,0,0,0,1,0,0,0,9,37.0,20.0,0,0,0,0.0
Kylian Mbappé,DT,real madrid,betis,1,74,0,0,0.0,0.0,0,0,0,25,68.0,0,0,0.0,0.0,0.0,2,0,1,0,1,0,0,0,0,6,3,3,25,124.0,47.0,0,0,1,0.0
Endrick,DT,real madrid,betis,0,16,0,0,0.2,0.0,2,2,0,3,33.3,0,0,0.0,0.0,0.0,2,1,1,0,0,0,0,0,0,0,0,0,3,4.0,1.0,0,0,0,0.0
Vinicius Júnior,DT,real madrid,betis,1,90,0,0,0.0,0.2,1,0,1,31,71.0,1,0,0.0,0.0,0.0,2,1,1,0,1,0,0,0,0,12,4,7,32,202.0,99.0,5,0,1,0.0
Rodrygo,DT,real madrid,betis,1,90,0,0,0.1,0.0,1,1,0,42,83.3,0,0,0.0,0.0,0.0,5,1,0,0,0,0,0,0,1,8,4,3,40,294.0,201.0,5,0,0,0.0
Brahim Díaz,MC,real madrid,betis,1,58,1,0,0.5,0.1,2,1,1,24,79.2,0,0,0.0,0.0,0.0,8,3,3,0,0,1,0,1,0,0,0,0,18,43.0,19.0,2,0,0,0.0
